1,2526,2690
2,2526,2762
3,2526,2751
4,2526,2895
5,2526,2840
6,2526,2908
7,2526,2941
8,2526,2959
9,2526,3023
10,2526,3074
11,2526,3189
12,2526,3250
13,2526,3350
14,2526,3405
15,2526,3506
16,2526,3517
17,2526,3594
18,2526,3636
19,2526,3713
20,2526,3747
21,2526,3795
22,2526,3780
23,2526,3668
24,2526,3745
25,2526,3716
26,2526,3822
27,2526,3783
28,2526,3868
29,2526,3748
30,2526,3921
31,2526,3875
32,2526,3947
33,2526,3871
34,2526,4009
35,2526,3856
36,2526,3985
37,2526,4006
38,2526,3995
39,2526,3992
40,2526,4046
41,2526,4038
42,2526,3986
43,2526,3971
44,2526,4132
45,2526,4053
46,2526,4119
47,2526,4047
48,2526,4040
49,2526,4058
50,2526,4016
51,2526,4184
52,2526,4085
53,2526,4098
54,2526,4287
55,2526,4139
56,2526,4227
57,2526,4151
58,2526,4200
59,2526,3972
60,2526,4145
61,2526,4037
62,2526,4064
63,2526,4075
64,2526,4270
65,2526,4192
66,2526,4327
