0,0,10
5,0,10
10,0,10
15,0,10
20,0,10
25,0,10
30,0,10
35,0,10
40,0,10
0,5,10
5,5,10
10,5,10
15,5,10
20,5,10
25,5,10
30,5,10
35,5,10
40,5,10
0,10,10
5,10,10
10,10,10
15,10,10
20,10,10
25,10,10
30,10,10
35,10,10
40,10,10
0,15,10
5,15,10
10,15,10
15,15,10
20,15,10
25,15,10
30,15,10
35,15,10
40,15,10
0,20,10
5,20,10
10,20,10
15,20,10
20,20,10
25,20,10
30,20,10
35,20,10
40,20,10
0,25,10
5,25,10
10,25,10
15,25,10
20,25,10
25,25,10
30,25,10
35,25,10
40,25,10
0,30,10
5,30,10
10,30,10
15,30,10
20,30,10
25,30,10
30,30,10
35,30,10
40,30,10
0,35,10
5,35,10
10,35,10
15,35,10
20,35,10
25,35,10
30,35,10
35,35,10
40,35,10
0,40,10
5,40,10
10,40,10
15,40,10
20,40,10
25,40,10
30,40,10
35,40,10
40,40,10
0,45,10
5,45,10
10,45,10
15,45,10
20,45,10
25,45,10
30,45,10
35,45,10
40,45,10
