42,9,10
36,72,10
45,9,10
27,24,10
36,18,10
48,12,10
33,18,10
48,18,10
45,18,10
27,48,10
48,15,10
60,48,10
60,36,10
30,63,10
33,57,10
45,12,10
54,18,10
60,30,10
15,39,10
60,39,10
27,6,10
27,3,10
60,33,10
24,30,10
24,6,10
54,57,10
30,54,10
30,21,10
15,36,10
27,33,10
30,6,10
30,57,10
39,18,10
27,39,10
24,51,10
21,45,10
60,42,10
57,57,10
51,66,10
51,18,10
30,60,10
57,21,10
27,30,10
24,9,10
36,57,10
33,21,10
60,27,10
27,27,10
21,33,10
30,12,10
27,36,10
57,54,10
27,45,10
21,39,10
60,45,10
60,51,10
33,6,10
24,48,10
27,42,10
27,51,10
33,15,10
48,69,10
45,60,10
36,60,10
21,42,10
21,36,10
45,72,10
24,27,10
33,69,10
42,60,10
42,66,10
18,36,10
60,54,10
51,63,10
36,63,10
18,42,10
51,60,10
45,63,10
39,72,10
42,18,10
33,66,10
30,24,10
36,69,10
60,24,10
39,9,10
48,60,10
39,66,10
27,12,10
42,72,10
39,60,10
